Application ID,Application Date,District Name,Gender,Residential Type,Specially Abled Type,Enterprise Type,Sector,IFSC Code,Days_to_BHD_Verification,Days_to_SBDU_Verification,Days_to_DLIC_Approval,Days_to_Bank_Sanction,Days_to_Disbursement,Total_TAT_Days,Applicant_Monthly_Income,Loan_Tenure_Months,Interest_Rate_%,EMI_Amount,EMI_to_Income_Ratio,Risk_Score,Credit_Eligibility_Score,Repayment_Status,Loan_Amount_INR,Project_Cost_INR
5748.0,,Samba,Unknown,Unknown,Unknown,Nano Entrepreneur,Agri,JKBK055961,38.0,44.0,56.0,65.0,43.0,188.0,63127.0,18.0,11.57,17897.0,0.29881065503497617,39.0,0.07,Unknown,1830212.5,2301000.0
5749.0,2024-11-09,Samba,Male,Unknown,Unknown,Msme Sunrise Sector,Services,JKBK052454,30.0,26.0,13.0,9.0,25.0,164.0,68627.0,48.0,11.14,17897.0,0.29881065503497617,39.0,0.22,On-Time,1543000.0,2301000.0
5750.0,,Udhampur,Other,Unknown,Unknown,Msme Sunrise Sector,Healthcare,JKBK031300,5.0,28.0,27.0,80.0,33.0,173.0,8771.0,48.0,12.77,17897.0,0.29881065503497617,75.0,0.63,On-Time,29086.0,2301000.0
5751.0,,Rajouri,Male,Rural,Unknown,Existing Enterprise,Healthcare,JKBK031827,40.0,9.0,47.0,65.0,25.0,188.0,114621.0,12.0,12.82,17897.0,0.29881065503497617,21.0,0.42,On-Time,652000.0,24919.0
5752.0,,Ganderbal,Unknown,Urban,Unknown,Existing Enterprise,Healthcare,JKBK020035,14.0,30.0,26.0,82.0,36.0,188.0,64658.0,12.0,8.85,17897.0,0.29881065503497617,72.0,0.47,Late,1690735.0,19534.0
5753.0,2026-04-11,Kishtwar,Male,Rural,Unknown,Nano Entrepreneur,It,JKBK033574,27.0,30.0,51.0,57.0,16.0,181.0,65934.0,35.11829804789004,13.58,17897.0,0.29881065503497617,31.0,0.85,Default,3775000.0,1282580.0
5754.0,,Udhampur,Unknown,Urban,Visual,Msme Sunrise Sector,Unknown,JKBK074274,22.0,34.0,12.0,80.0,11.0,164.0,23194.0,18.0,8.61,17897.0,0.29881065503497617,39.0,0.1,Default,4316876.0,4584768.0
5755.0,,Ganderbal,Other,Rural,Locomotor,Nano Entrepreneur,Agri,JKBK091122,8.0,51.0,41.0,76.0,37.0,212.0,81578.0,12.0,9.3,17897.0,0.29881065503497617,82.0,0.44,Unknown,602994.0,4329035.0
5756.0,,Udhampur,Unknown,Unknown,Unknown,Nano Entrepreneur,It,JKBK045985,31.0,63.0,14.0,65.0,24.0,188.0,49024.0,60.0,13.41,17897.0,0.29881065503497617,67.0,0.85,On-Time,1830212.5,3563000.0
5757.0,2024-10-12,Kathua,Male,Urban,Visual,Unknown,Unknown,JKBK030255,20.0,44.0,54.0,36.0,19.0,173.0,64658.0,48.0,14.02,17897.0,0.29881065503497617,13.0,0.32,Unknown,39123.0,49779.0
5758.0,2026-05-25,Baramulla,Unknown,Urban,Unknown,Msme Sunrise Sector,It,JKBK086898,20.0,46.0,10.0,19.0,45.0,188.0,65879.0,60.0,14.32,17897.0,0.29881065503497617,64.0,0.01,Late,1495718.0,2523000.0
5759.0,2025-08-26,Anantnag,Female,Urban,Unknown,Nano Entrepreneur,Agri,JKBK019457,23.0,64.0,37.0,76.0,23.0,212.0,98248.0,24.0,12.36,17897.0,0.29881065503497617,66.0,0.35,On-Time,15689.0,2301000.0
5760.0,2025-08-23,Poonch,Female,Rural,Visual,Existing Enterprise,Healthcare,JKBK017173,25.0,67.0,41.0,8.0,9.0,164.0,51832.0,35.11829804789004,8.98,17897.0,0.29881065503497617,51.0,0.36,On-Time,218542.0,6482697.0
5761.0,,Kupwara,Other,Rural,Hearing,Existing Enterprise,Agri,JKBK081997,38.0,6.0,32.0,43.0,23.0,188.0,33778.0,18.0,11.43,17897.0,0.29881065503497617,38.0,0.52,On-Time,3012000.0,4396691.0
5762.0,2021-10-24,Pulwama,Female,Urban,Locomotor,Unknown,Manufacturing,JKBK016426,20.0,82.0,18.0,115.0,26.0,188.0,112256.0,36.0,7.41,17897.0,0.29881065503497617,79.0,0.58,Unknown,3030000.0,1012548.0
5763.0,2026-04-03,Kathua,Other,Urban,Unknown,Unknown,Services,JKBK049320,39.0,7.0,26.0,35.0,17.0,164.0,104739.0,35.11829804789004,10.77,17897.0,0.29881065503497617,27.0,0.6,Default,3803000.0,3108768.0
5764.0,,Budgam,Unknown,Rural,Hearing,Nano Entrepreneur,It,JKBK023222,20.0,90.0,10.0,35.0,27.0,188.0,81458.0,12.0,11.63,17897.0,0.29881065503497617,8.0,0.76,Default,461000.0,1855373.0
5765.0,2021-12-06,Kishtwar,Male,Rural,Hearing,Existing Enterprise,Manufacturing,JKBK023085,23.0,16.0,14.0,110.0,23.0,186.0,49836.0,36.0,11.37,17897.0,0.29881065503497617,87.0,0.61,Unknown,576234.0,3149355.0
5766.0,,Pulwama,Male,Urban,Visual,Nano Entrepreneur,Manufacturing,JKBK063952,33.0,14.0,48.0,19.0,24.0,188.0,114530.0,60.0,9.16,17897.0,0.29881065503497617,82.0,0.38,Unknown,317036.0,132227.0
5767.0,2023-09-06,Srinagar,Male,Rural,Hearing,Existing Enterprise,Healthcare,JKBK063952,32.0,69.0,43.0,16.0,24.0,188.0,81764.0,35.11829804789004,6.82,17897.0,0.29881065503497617,70.0,0.2,Unknown,2059000.0,5797232.0
5768.0,2024-09-13,Ramban,Male,Rural,Unknown,Existing Enterprise,Services,JKBK044662,15.0,45.0,34.0,65.0,45.0,188.0,56742.0,60.0,6.54,17897.0,0.29881065503497617,54.0,0.7,On-Time,1412000.0,5018157.0
5769.0,,Bandipora,Female,Urban,Unknown,Existing Enterprise,Unknown,JKBK041399,2.0,6.0,33.0,65.0,21.0,188.0,73041.0,60.0,10.77,17897.0,0.29881065503497617,29.0,0.56,On-Time,5281731.0,851000.0
5770.0,2024-02-21,Jammu,Male,Rural,Unknown,Nano Entrepreneur,Manufacturing,JKBK040778,3.0,17.0,38.0,30.0,45.0,164.0,77561.0,60.0,9.35,17897.0,0.29881065503497617,36.0,0.57,Unknown,3618467.0,5875000.0
5771.0,,Srinagar,Other,Rural,Multiple,Unknown,Healthcare,JKBK011500,29.0,40.0,29.0,65.0,37.0,188.0,91374.0,24.0,12.27,17897.0,0.29881065503497617,80.0,0.15,Default,2672000.0,3025890.0
5772.0,2026-02-22,Poonch,Unknown,Rural,Unknown,Nano Entrepreneur,Unknown,JKBK077603,10.0,57.0,46.0,41.0,24.0,188.0,26263.0,12.0,14.05,17897.0,0.29881065503497617,10.0,0.01,On-Time,1830212.5,2301000.0
5773.0,2024-02-06,Pulwama,Male,Rural,Locomotor,Existing Enterprise,It,JKBK068857,32.0,70.0,44.0,19.0,31.0,196.0,64658.0,18.0,9.33,17897.0,0.29881065503497617,21.0,0.68,Default,4549112.0,5307812.0
5774.0,2023-03-21,Ramban,Male,Urban,Locomotor,Nano Entrepreneur,Retail,JKBK029949,26.0,48.0,25.0,19.0,45.0,188.0,87493.0,35.11829804789004,10.95,17897.0,0.29881065503497617,39.0,0.05,On-Time,5322242.0,50170.0
5775.0,2023-12-01,Srinagar,Unknown,Urban,Unknown,Existing Enterprise,Unknown,JKBK079749,33.0,37.0,20.0,63.0,3.0,164.0,70667.0,24.0,10.13,17897.0,0.29881065503497617,60.0,0.54,Late,920568.0,1072000.0
5776.0,2022-12-23,Srinagar,Other,Urban,Visual,Unknown,It,JKBK054442,21.0,19.0,22.0,48.0,31.0,164.0,83552.0,18.0,10.91,17897.0,0.29881065503497617,69.0,0.82,Late,5229475.0,6176718.0
5777.0,2023-02-26,Anantnag,Unknown,Rural,Unknown,Existing Enterprise,Retail,JKBK011500,0.0,58.0,32.0,39.0,31.0,188.0,35641.0,48.0,13.47,17897.0,0.29881065503497617,4.0,0.51,Unknown,598369.0,2301000.0
5778.0,2022-09-16,Bandipora,Female,Unknown,Locomotor,Existing Enterprise,Healthcare,JKBK016473,3.0,37.0,49.0,8.0,3.0,164.0,74085.0,48.0,12.91,17897.0,0.29881065503497617,81.0,0.29,On-Time,3104031.0,4989000.0
5778.0,2025-10-20,Baramulla,Other,Urban,Unknown,Unknown,Retail,JKBK074773,24.0,88.0,52.0,70.0,19.0,212.0,11112.0,18.0,8.5,17897.0,0.29881065503497617,7.0,0.83,Default,1830212.5,5680000.0
5780.0,,Bandipora,Female,Unknown,Hearing,Nano Entrepreneur,Manufacturing,JKBK074896,36.0,84.0,43.0,39.0,23.0,212.0,118527.0,24.0,10.81,17897.0,0.29881065503497617,36.0,0.65,Default,4071000.0,3797105.0
5781.0,,Pulwama,Male,Unknown,Unknown,Nano Entrepreneur,Unknown,JKBK019317,22.0,44.0,47.0,96.0,32.0,212.0,30361.0,12.0,11.34,17897.0,0.29881065503497617,66.0,0.95,On-Time,8488.0,3982110.0
5782.0,,Kishtwar,Female,Unknown,Unknown,Existing Enterprise,Unknown,JKBK054442,37.0,19.0,32.0,62.0,39.0,189.0,59517.0,60.0,6.51,17897.0,0.29881065503497617,1.0,0.57,Late,1830212.5,2539000.0
5783.0,2022-03-27,Shopian,Male,Urban,Hearing,Existing Enterprise,Retail,JKBK063007,21.0,29.0,32.0,103.0,12.0,188.0,39395.0,48.0,11.1,17897.0,0.29881065503497617,59.0,0.08,On-Time,2218.0,1986403.0
5784.0,2024-02-07,Ganderbal,Unknown,Urban,Hearing,Nano Entrepreneur,Services,JKBK075986,38.0,31.0,42.0,76.0,39.0,212.0,98308.0,12.0,12.09,17897.0,0.29881065503497617,57.0,0.69,Late,1159231.0,2731836.0
5785.0,,Reasi,Male,Rural,Hearing,Nano Entrepreneur,Agri,JKBK057029,18.0,9.0,41.0,16.0,44.0,164.0,64658.0,12.0,10.66,17897.0,0.29881065503497617,34.0,0.53,On-Time,1830212.5,2301000.0
5786.0,2023-06-23,Bandipora,Female,Rural,Locomotor,Unknown,Unknown,JKBK029949,31.0,84.0,29.0,74.0,12.0,212.0,13109.0,48.0,9.3,17897.0,0.29881065503497617,27.0,0.94,On-Time,1830212.5,2389480.0
5787.0,2023-07-01,Shopian,Female,Rural,Visual,Existing Enterprise,It,JKBK072750,8.0,47.0,28.0,26.0,22.0,164.0,21880.0,60.0,8.6,17897.0,0.29881065503497617,85.0,0.52,Late,899000.0,2074000.0
5788.0,2022-09-10,Budgam,Male,Rural,Unknown,Nano Entrepreneur,Retail,JKBK017305,24.0,14.0,48.0,64.0,32.0,182.0,84586.0,18.0,11.55,17897.0,0.29881065503497617,13.0,0.91,Late,9389.0,6086015.0
5789.0,2023-11-01,Kulgam,Unknown,Rural,Hearing,Unknown,Services,JKBK075513,6.0,50.0,27.0,96.0,36.0,212.0,117978.0,24.0,7.33,17897.0,0.29881065503497617,61.0,0.52,On-Time,35689.0,3323000.0
5790.0,2023-03-14,Udhampur,Unknown,Unknown,Multiple,Nano Entrepreneur,Retail,JKBK073299,2.0,62.0,6.0,77.0,42.0,189.0,39572.0,24.0,9.61,17897.0,0.29881065503497617,90.0,0.63,On-Time,1830212.5,2725496.0
5791.0,2022-10-24,Pulwama,Unknown,Unknown,Hearing,Msme Sunrise Sector,Manufacturing,JKBK011785,13.0,48.0,7.0,51.0,4.0,188.0,64658.0,60.0,10.58,17897.0,0.29881065503497617,65.0,0.11,Late,5514142.0,4414462.0
5792.0,,Reasi,Male,Urban,Locomotor,Msme Sunrise Sector,Retail,JKBK022460,39.0,41.0,32.0,65.0,28.0,188.0,92984.0,24.0,9.39,17897.0,0.29881065503497617,30.0,0.12,Unknown,41000.0,25992.0
5793.0,,Kathua,Female,Urban,Locomotor,Nano Entrepreneur,Services,JKBK037553,20.0,42.0,33.0,16.0,13.0,164.0,105020.0,35.11829804789004,9.45,17897.0,0.29881065503497617,60.0,0.88,Late,4042777.0,2301000.0
5794.0,2022-01-16,Samba,Unknown,Rural,Locomotor,Nano Entrepreneur,Tourism,JKBK065431,16.0,41.0,16.0,62.0,24.0,188.0,23094.0,48.0,6.79,17897.0,0.29881065503497617,51.0,0.79,On-Time,11635.0,188164.0
5795.0,2023-01-04,Jammu,Male,Urban,Locomotor,Existing Enterprise,Services,JKBK058342,39.0,33.0,32.0,33.0,34.0,188.0,53763.0,35.11829804789004,11.62,17897.0,0.29881065503497617,44.0,0.68,Late,2467047.0,239446.0
5796.0,2025-07-21,Bandipora,Other,Urban,Unknown,Unknown,Manufacturing,JKBK093771,23.0,14.0,13.0,29.0,7.0,164.0,64658.0,24.0,10.81,17897.0,0.29881065503497617,89.0,0.32,Default,788303.0,697388.0
5797.0,,Rajouri,Female,Rural,Multiple,Existing Enterprise,Agri,JKBK072750,30.0,48.0,17.0,105.0,30.0,188.0,25829.0,24.0,13.16,17897.0,0.29881065503497617,14.0,0.52,Default,37780.0,600196.0
5798.0,2022-09-17,Doda,Female,Rural,Locomotor,Unknown,Retail,JKBK032602,32.0,18.0,42.0,109.0,39.0,212.0,73180.0,60.0,9.11,17897.0,0.29881065503497617,83.0,0.16,Default,1830212.5,2301000.0
5799.0,,Ganderbal,Female,Rural,Unknown,Msme Sunrise Sector,Agri,JKBK044515,31.0,43.0,57.0,98.0,24.0,188.0,60556.0,60.0,12.25,17897.0,0.29881065503497617,61.0,0.75,Late,4629500.0,27995.0
5800.0,2022-06-02,Kathua,Female,Rural,Unknown,Existing Enterprise,Agri,JKBK062302,23.0,73.0,7.0,18.0,24.0,188.0,70823.0,60.0,10.67,17897.0,0.29881065503497617,57.0,0.86,On-Time,1830212.5,4036657.0
5801.0,2025-01-02,Samba,Female,Rural,Visual,Unknown,Services,JKBK051895,21.0,74.0,51.0,110.0,39.0,212.0,64658.0,35.11829804789004,9.1,17897.0,0.29881065503497617,92.0,0.9,Late,21598.0,3850047.0
5802.0,2026-11-01,Kulgam,Female,Unknown,Locomotor,Existing Enterprise,Retail,JKBK080436,14.0,48.0,11.0,106.0,21.0,188.0,75800.0,48.0,8.02,17897.0,0.29881065503497617,61.0,0.73,Unknown,3599027.0,2301000.0
5803.0,2026-11-21,Anantnag,Unknown,Urban,Multiple,Nano Entrepreneur,Tourism,JKBK065431,32.0,65.0,59.0,84.0,41.0,212.0,88909.0,36.0,13.4,17897.0,0.29881065503497617,92.0,0.03,Unknown,5659840.0,6528232.0
5804.0,2022-02-24,Shopian,Female,Urban,Unknown,Msme Sunrise Sector,Agri,JKBK025779,5.0,51.0,25.0,65.0,13.0,188.0,33774.0,12.0,8.04,17897.0,0.29881065503497617,59.0,0.28,Unknown,4745955.0,2301000.0
5805.0,2023-05-10,Kathua,Female,Rural,Visual,Nano Entrepreneur,Healthcare,JKBK099411,24.0,48.0,47.0,115.0,14.0,188.0,46211.0,12.0,13.5,17897.0,0.29881065503497617,15.0,0.5051130000081706,Late,3468000.0,3360199.0
5806.0,2024-09-07,Pulwama,Female,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK032290,20.0,45.0,37.0,46.0,34.0,188.0,64658.0,36.0,12.29,17897.0,0.29881065503497617,40.0,0.36,Late,5310600.0,3968000.0
5807.0,2024-02-11,Bandipora,Other,Urban,Locomotor,Msme Sunrise Sector,Unknown,JKBK060322,1.0,13.0,4.0,55.0,28.0,164.0,106573.0,18.0,13.48,17897.0,0.29881065503497617,67.0,0.06,Default,21132.0,2301000.0
5808.0,,Kishtwar,Male,Urban,Locomotor,Nano Entrepreneur,Retail,JKBK014688,5.0,63.0,4.0,10.0,19.0,164.0,84616.0,18.0,10.86,17897.0,0.29881065503497617,83.0,0.32,Late,39365.0,31463.0
5809.0,,Ramban,Male,Rural,Multiple,Unknown,It,JKBK036250,37.0,84.0,32.0,49.0,6.0,208.0,32010.0,48.0,6.64,17897.0,0.29881065503497617,15.0,0.16,On-Time,5725807.0,2935723.0
5810.0,,Doda,Unknown,Urban,Multiple,Existing Enterprise,Retail,JKBK077003,20.0,48.0,10.0,49.0,40.0,188.0,101962.0,35.11829804789004,10.35,17897.0,0.29881065503497617,45.0,0.97,On-Time,2179000.0,2037000.0
5811.0,2021-04-19,Pulwama,Male,Unknown,Unknown,Nano Entrepreneur,It,JKBK029311,9.0,20.0,48.0,32.0,19.0,164.0,64658.0,18.0,10.19,17897.0,0.29881065503497617,6.0,0.22,On-Time,4126331.0,16771.0
5812.0,2022-04-19,Ganderbal,Female,Rural,Unknown,Unknown,Services,JKBK027962,16.0,22.0,17.0,15.0,44.0,164.0,75657.0,12.0,10.68,17897.0,0.29881065503497617,90.0,0.59,On-Time,49493.0,36101.0
5813.0,2021-05-07,Shopian,Female,Rural,Unknown,Existing Enterprise,Services,JKBK041399,29.0,74.0,59.0,81.0,18.0,212.0,69047.0,24.0,10.73,17897.0,0.29881065503497617,77.0,0.08,Unknown,1830212.5,5415892.0
5814.0,,Ramban,Male,Rural,Unknown,Nano Entrepreneur,Retail,JKBK027983,17.0,48.0,31.0,14.0,24.0,188.0,82406.0,48.0,11.62,17897.0,0.29881065503497617,77.0,0.5051130000081706,Late,6641.0,6107957.0
5815.0,,Pulwama,Female,Urban,Unknown,Nano Entrepreneur,Tourism,JKBK051814,20.0,18.0,23.0,29.0,31.0,188.0,67758.0,60.0,10.46,17897.0,0.29881065503497617,15.0,0.07,Unknown,3863553.0,2301000.0
5816.0,2021-11-07,Bandipora,Female,Rural,Multiple,Nano Entrepreneur,Healthcare,JKBK020870,20.0,31.0,44.0,85.0,44.0,188.0,31159.0,18.0,10.56,17897.0,0.29881065503497617,36.0,0.34,On-Time,506307.0,48661.0
5817.0,2021-10-25,Anantnag,Male,Urban,Hearing,Existing Enterprise,Agri,JKBK044515,13.0,88.0,53.0,44.0,24.0,188.0,91526.0,18.0,13.24,17897.0,0.29881065503497617,36.0,0.7,Late,1760209.0,18503.0
5818.0,,Poonch,Unknown,Rural,Hearing,Nano Entrepreneur,Agri,JKBK055961,20.0,75.0,10.0,65.0,44.0,188.0,64658.0,12.0,11.69,17897.0,0.29881065503497617,58.0,0.9,On-Time,3550441.0,29303.0
5819.0,2026-11-09,Jammu,Male,Rural,Unknown,Existing Enterprise,Agri,JKBK017173,27.0,85.0,7.0,120.0,6.0,212.0,92169.0,35.11829804789004,12.74,17897.0,0.29881065503497617,53.0,0.69,Unknown,31775.0,397607.0
5820.0,,Srinagar,Male,Unknown,Unknown,Unknown,Unknown,JKBK070268,4.0,64.0,9.0,30.0,26.0,164.0,64658.0,60.0,7.98,17897.0,0.29881065503497617,51.0,1.0,Default,1830212.5,1805000.0
5821.0,2026-05-12,Bandipora,Unknown,Unknown,Locomotor,Nano Entrepreneur,Services,JKBK027962,5.0,5.0,32.0,77.0,44.0,188.0,88684.0,35.11829804789004,12.18,17897.0,0.29881065503497617,83.0,0.04,On-Time,29670.0,41928.0
5822.0,,Bandipora,Unknown,Urban,Unknown,Nano Entrepreneur,Manufacturing,JKBK012110,9.0,56.0,22.0,62.0,34.0,183.0,75435.0,48.0,6.75,17897.0,0.29881065503497617,27.0,0.56,Default,4051000.0,3009235.0
5823.0,,Jammu,Unknown,Urban,Unknown,Msme Sunrise Sector,It,JKBK093764,32.0,66.0,18.0,65.0,35.0,188.0,102944.0,48.0,11.76,17897.0,0.29881065503497617,96.0,0.13,Late,133000.0,3532710.0
5824.0,,Pulwama,Male,Unknown,Locomotor,Nano Entrepreneur,Services,JKBK032497,20.0,42.0,10.0,36.0,28.0,188.0,32064.0,60.0,7.54,17897.0,0.29881065503497617,40.0,0.86,Unknown,29804.0,2301000.0
5825.0,2026-09-15,Udhampur,Female,Urban,Multiple,Existing Enterprise,Unknown,JKBK021968,0.0,14.0,23.0,14.0,20.0,164.0,64212.0,18.0,8.82,17897.0,0.29881065503497617,49.0,0.07,Late,3099864.0,2415000.0
5826.0,2023-09-08,Srinagar,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK033574,20.0,53.0,34.0,102.0,19.0,188.0,72232.0,35.11829804789004,12.01,17897.0,0.29881065503497617,75.0,0.94,Unknown,4631000.0,455778.0
5827.0,2022-01-28,Kathua,Female,Rural,Unknown,Nano Entrepreneur,It,JKBK012835,20.0,11.0,32.0,115.0,43.0,188.0,27426.0,12.0,9.43,17897.0,0.29881065503497617,98.0,0.9,Unknown,2275000.0,517983.0
5828.0,2025-09-20,Ramban,Other,Urban,Multiple,Nano Entrepreneur,It,JKBK075323,12.0,75.0,10.0,51.0,8.0,164.0,62809.0,60.0,8.88,17897.0,0.29881065503497617,2.0,0.22,Default,2726511.0,50571.0
5829.0,,Ganderbal,Female,Urban,Hearing,Nano Entrepreneur,Manufacturing,JKBK033776,20.0,57.0,25.0,65.0,11.0,188.0,64658.0,48.0,13.22,17897.0,0.29881065503497617,64.0,0.52,On-Time,3467911.0,5271404.0
5830.0,2026-10-26,Baramulla,Male,Urban,Multiple,Existing Enterprise,Agri,JKBK067234,39.0,48.0,4.0,10.0,35.0,188.0,50964.0,60.0,10.49,17897.0,0.29881065503497617,60.0,0.19,Late,4845501.0,2282514.0
5831.0,2025-09-17,Kathua,Unknown,Urban,Hearing,Msme Sunrise Sector,It,JKBK077804,21.0,72.0,47.0,46.0,12.0,198.0,48147.0,18.0,6.87,17897.0,0.29881065503497617,31.0,0.77,Default,24827.0,199958.0
5832.0,2023-05-02,Ramban,Female,Rural,Visual,Unknown,Healthcare,JKBK074395,20.0,63.0,30.0,62.0,24.0,188.0,64658.0,48.0,9.43,17897.0,0.29881065503497617,6.0,0.25,Late,174338.0,2301000.0
5833.0,,Ganderbal,Other,Rural,Unknown,Nano Entrepreneur,Services,JKBK098626,18.0,76.0,34.0,77.0,24.0,188.0,31875.0,48.0,11.24,17897.0,0.29881065503497617,79.0,0.72,Late,11048.0,2301000.0
5834.0,2026-12-18,Kupwara,Female,Rural,Unknown,Nano Entrepreneur,Agri,JKBK020035,37.0,88.0,51.0,65.0,24.0,188.0,94790.0,12.0,10.56,17897.0,0.29881065503497617,79.0,0.69,On-Time,1370000.0,2301000.0
5835.0,,Kathua,Male,Urban,Hearing,Existing Enterprise,Healthcare,JKBK020889,38.0,52.0,37.0,80.0,22.0,212.0,103398.0,18.0,6.74,17897.0,0.29881065503497617,1.0,0.71,Late,42309.0,5327202.0
5836.0,,Kishtwar,Male,Rural,Visual,Existing Enterprise,Services,JKBK012110,20.0,64.0,36.0,7.0,3.0,188.0,96993.0,48.0,7.95,17897.0,0.29881065503497617,80.0,0.14,On-Time,1878891.0,4168000.0
5837.0,2022-11-01,Ramban,Female,Rural,Multiple,Nano Entrepreneur,Retail,JKBK059505,13.0,12.0,24.0,87.0,3.0,164.0,64658.0,36.0,6.78,17897.0,0.29881065503497617,53.0,0.57,Default,1830212.5,713999.0
5838.0,2021-12-17,Pulwama,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK068857,20.0,48.0,34.0,43.0,27.0,188.0,28722.0,35.11829804789004,8.88,17897.0,0.29881065503497617,67.0,0.53,Unknown,38077.0,3446765.0
5839.0,,Poonch,Male,Urban,Multiple,Existing Enterprise,Agri,JKBK098626,7.0,17.0,50.0,88.0,9.0,171.0,30241.0,48.0,14.25,17897.0,0.29881065503497617,90.0,0.84,On-Time,2478333.0,2445000.0
5840.0,2026-05-05,Reasi,Female,Rural,Multiple,Existing Enterprise,Manufacturing,JKBK040133,21.0,47.0,4.0,38.0,24.0,188.0,105594.0,48.0,12.97,17897.0,0.29881065503497617,95.0,0.98,Late,36049.0,3911413.0
5841.0,2025-01-23,Shopian,Other,Urban,Unknown,Unknown,Manufacturing,JKBK031679,29.0,30.0,54.0,111.0,35.0,212.0,59679.0,60.0,14.01,17897.0,0.29881065503497617,42.0,0.27,Default,1901318.0,5628000.0
5842.0,,Srinagar,Female,Urban,Unknown,Unknown,Services,JKBK021038,0.0,48.0,32.0,65.0,44.0,188.0,17498.0,36.0,12.86,17897.0,0.29881065503497617,62.0,0.67,On-Time,4887822.0,418927.0
5843.0,2026-03-03,Pulwama,Male,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK073365,10.0,39.0,15.0,52.0,26.0,164.0,13669.0,35.11829804789004,11.93,17897.0,0.29881065503497617,1.0,0.62,On-Time,31195.0,3163000.0
5844.0,2022-07-21,Srinagar,Female,Rural,Unknown,Existing Enterprise,Healthcare,JKBK047375,18.0,68.0,29.0,88.0,20.0,212.0,110855.0,35.11829804789004,8.88,17897.0,0.29881065503497617,19.0,0.17,Default,2876855.0,318645.0
5845.0,2023-12-02,Baramulla,Other,Urban,Unknown,Unknown,Retail,JKBK010129,20.0,31.0,33.0,35.0,27.0,164.0,8055.0,60.0,10.33,17897.0,0.29881065503497617,29.0,0.81,Unknown,20640.0,358000.0
5846.0,,Jammu,Female,Rural,Multiple,Existing Enterprise,Retail,JKBK032485,33.0,54.0,26.0,115.0,28.0,212.0,64658.0,35.11829804789004,14.12,17897.0,0.29881065503497617,76.0,0.6,Default,1830212.5,2301000.0
5847.0,2025-02-10,Udhampur,Unknown,Unknown,Unknown,Msme Sunrise Sector,Manufacturing,JKBK048207,20.0,32.0,32.0,52.0,24.0,188.0,81144.0,35.11829804789004,7.51,17897.0,0.29881065503497617,34.0,0.59,Unknown,1486904.0,6900660.0
5848.0,,Bandipora,Female,Urban,Unknown,Nano Entrepreneur,Unknown,JKBK094939,20.0,12.0,22.0,73.0,31.0,188.0,94124.0,60.0,13.79,17897.0,0.29881065503497617,51.0,0.74,Unknown,1830212.5,849000.0
5849.0,,Baramulla,Male,Unknown,Hearing,Existing Enterprise,Tourism,JKBK071097,21.0,36.0,48.0,118.0,10.0,212.0,82015.0,36.0,9.04,17897.0,0.29881065503497617,72.0,0.46,Late,1830212.5,4939000.0
5850.0,2024-05-02,Bandipora,Male,Unknown,Multiple,Existing Enterprise,Retail,JKBK026267,37.0,48.0,19.0,68.0,23.0,188.0,72954.0,35.11829804789004,12.5,17897.0,0.29881065503497617,23.0,0.63,Default,1830212.5,488000.0
5851.0,2024-06-19,Kulgam,Unknown,Rural,Multiple,Existing Enterprise,Retail,JKBK022460,13.0,7.0,21.0,43.0,40.0,164.0,68025.0,24.0,6.68,17897.0,0.29881065503497617,61.0,0.5,On-Time,2149186.0,2301000.0
5852.0,,Poonch,Other,Rural,Unknown,Existing Enterprise,Services,JKBK012532,20.0,53.0,25.0,7.0,12.0,188.0,64658.0,12.0,12.92,17897.0,0.29881065503497617,94.0,0.55,Default,28597.0,55900.0
5853.0,2023-06-11,Udhampur,Unknown,Rural,Unknown,Nano Entrepreneur,Agri,JKBK080092,20.0,11.0,4.0,30.0,27.0,188.0,46719.0,60.0,13.21,17897.0,0.29881065503497617,64.0,0.5051130000081706,On-Time,2153401.0,4382000.0
5854.0,2021-12-17,Rajouri,Female,Urban,Multiple,Existing Enterprise,It,JKBK048359,17.0,84.0,38.0,105.0,39.0,212.0,87132.0,48.0,9.19,17897.0,0.29881065503497617,71.0,0.12,Late,537000.0,18812.0
5855.0,,Baramulla,Unknown,Urban,Unknown,Existing Enterprise,Agri,JKBK079688,40.0,86.0,39.0,17.0,24.0,188.0,10834.0,48.0,7.2,17897.0,0.29881065503497617,49.0,0.97,Default,239404.0,32553.0
5856.0,2022-10-15,Bandipora,Male,Rural,Unknown,Msme Sunrise Sector,Tourism,JKBK047140,26.0,39.0,24.0,81.0,24.0,188.0,39113.0,24.0,13.29,17897.0,0.29881065503497617,83.0,0.5051130000081706,On-Time,1830212.5,2301000.0
5856.0,2025-01-27,Jammu,Male,Unknown,Unknown,Nano Entrepreneur,It,JKBK032485,12.0,49.0,5.0,47.0,24.0,188.0,64658.0,12.0,8.05,17897.0,0.29881065503497617,28.0,0.47,On-Time,23134.0,1633497.0
